,ObsNum,xvs,LABEGRD_ID,UTMX,UTMY,DistRoad,DistTrail,DistRoadTrail,VETH,THIS,NET,MINT,Train,PercentSlope,DegreeDays,Aspect,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,AmbVapPressAve,AmbVapPressDiff,KBvege,Weed,Elevation,TransAspect
5436,4817,7,285476,620098,4629815,576,480,480,1,0,0,0,1,0.63,32851,270,0.92016129,0.686354327,-18.1453405,-24.1156234,10.00224014,-3.129333077,17.12096774,-1.62905786,619.6825269,260.5966014,28.6765233,18.46813876,34.05842294,19.43445981,54.13369176,23.00892857,3.205824373,13.92439196,22.95922939,10.48658474,45.66075269,17.31519457,22.7015233,6.828609831,3,1,4081,0.50000004
5437,4822,7,285494,620638,4629815,806,9,9,1,0,0,0,1,1.53,32882,8.97,0.912007169,0.683576549,-17.93055556,-24.00205453,9.96702509,-3.099097542,17.11550179,-1.623195084,609.3945341,263.9300499,28.68467742,18.47926907,34.06935484,19.44539171,54.15,23.01986047,3.200448029,13.9327445,22.97284946,10.49185228,45.67168459,17.32612647,22.69883513,6.834274194,3,1,4082,0.006114943
5438,4825,7,285568,622858,4629815,732,950,732,1,0,0,0,1,1.67,32808,92.72,0.92016129,0.686354327,-18.25905018,-24.02989631,9.888530466,-3.043605991,17.09919355,-1.61781874,621.33181,260.718382,28.64668459,18.49041859,34.03942652,19.45116488,54.14731183,23.02821301,3.126971326,13.94131464,22.99193548,10.49463006,45.64991039,17.32076933,22.65797491,6.826139273,3,1,4109,0.523727549
5439,4831,7,285592,623578,4629815,1243,877,877,1,0,0,0,1,0.56,32656,315,0.914784946,0.686354327,-17.87535842,-24.1594086,10.10555556,-3.17311828,17.11263441,-1.628859447,617.9361111,261.7873528,28.53243728,18.47165899,33.91971326,19.43231567,53.99489247,23.00131848,3.053673835,13.93884409,22.89955197,10.45945341,45.52750896,17.271883,22.62795699,6.812429596,8,1,4119,0.146446643
5440,4834,7,286064,619408,4629845,114,829,114,1,0,0,0,1,24.59,32292,107.66,0.914695341,0.653539427,-16.94005376,-23.72631208,11.04086022,-3.740021761,17.20788531,-1.632072453,639.8050179,230.012052,28.2438172,18.40663082,33.58485663,19.36212878,53.45878136,22.9125,3.018010753,13.88974014,22.60277778,10.32361751,45.2062724,17.11158474,22.60349462,6.78796723,7,1,4255,0.651683937
5441,4839,7,286086,620068,4629845,546,501,501,1,0,0,0,1,0.56,32882,278.13,0.917473118,0.683666155,-18.09722222,-24.00205453,9.96702509,-3.099097542,17.12894265,-1.637211982,618.547043,260.2861047,28.68736559,18.47360471,34.07741936,19.43703917,54.15546595,23.01697389,3.216577061,13.92170379,22.96478495,10.49482847,45.67437276,17.3234383,22.70958781,6.828609831,3,1,4080,0.429290247
5442,4847,7,286121,621118,4629845,628,472,472,0,0,0,0,1,0.35,32882,333.43,0.917473118,0.689042499,-18.17858423,-24.11620584,9.885663082,-3.046582181,17.10725807,-1.625883257,618.4140681,261.58069,28.68736559,18.47898106,34.08566308,19.44807988,54.18261649,23.01975166,3.194892473,13.9327445,22.99202509,10.50547235,45.68808244,17.33696877,22.69605735,6.831496416,3,0,4080,0.052805742
5443,4855,7,286201,623518,4629845,1188,900,900,0,0,1,0,1,1.12,32656,351.86,0.912007169,0.683576549,-17.83001792,-24.04861751,10.06756272,-3.145660522,17.10716846,-1.623393497,612.5975807,263.221147,28.54327957,18.47712494,33.93611111,19.43778162,54.0140681,23.00956221,3.059050179,13.93884409,22.91863799,10.46760753,45.54659498,17.28003712,22.62795699,6.812429596,8,1,4116,0.005037483
5444,4871,7,286732,621118,4629875,598,485,485,0,0,1,0,1,0.35,32882,333.43,0.917473118,0.689042499,-18.17858423,-24.11620584,9.885663082,-3.046582181,17.10725807,-1.625883257,618.4140681,261.58069,28.68736559,18.47898106,34.08566308,19.44807988,54.18261649,23.01975166,3.194892473,13.9327445,22.99202509,10.50547235,45.68808244,17.33696877,22.69605735,6.831496416,3,1,4079,0.052805742
5445,4874,7,286750,621658,4629875,396,190,190,0,0,1,0,1,0.22,32882,45,0.92016129,0.686354327,-18.2781362,-24.02174219,9.869444444,-3.035451869,17.10725807,-1.625883257,619.6827957,261.2769521,28.69005376,18.48464542,34.08288531,19.4453021,54.18530466,23.02243984,3.17311828,13.9327637,22.99193548,10.50538274,45.68252688,17.33141321,22.6905914,6.826030466,3,1,4080,0.146446605
5446,4877,7,286766,622138,4629875,330,241,241,0,0,1,0,1,1.35,32882,356.63,0.912007169,0.683576549,-18.04444444,-23.93292371,9.853136201,-3.029966718,17.10725807,-1.625883257,610.7417563,263.6490015,28.68467742,18.48733359,34.08019713,19.456234,54.19077061,23.02790579,3.164964158,13.93822965,22.99731183,10.51075909,45.68512545,17.33956733,22.68781362,6.828808244,3,1,4081,0.000864631
5447,4879,7,286770,622258,4629875,357,358,357,0,0,1,0,1,3.02,32747,293.19,0.912007169,0.683576549,-17.93324373,-23.99072581,9.964336918,-3.087768817,17.10734767,-1.618017153,611.2509857,263.0775794,28.62491039,18.4766001,34.02043011,19.44292115,54.11469534,23.01728111,3.127060932,13.93842806,22.97016129,10.48658474,45.62822581,17.30983743,22.65806452,6.823252688,3,1,4083,0.303109298
5448,4886,7,286798,623098,4629875,850,972,850,1,0,0,0,1,0.9,32808,322.12,0.912007169,0.683576549,-18.05519713,-23.921883,9.842383513,-3.018926011,17.09632617,-1.620686124,615.5287634,262.4003456,28.65206093,18.4874424,34.05582437,19.45663082,54.17724014,23.03079237,3.126971326,13.94669099,23.00017921,10.50287378,45.66084229,17.33170123,22.66066308,6.828827445,3,1,4091,0.105350798
5449,4891,7,286827,623968,4629875,1430,986,986,1,0,0,0,1,0.25,32656,341.56,0.917473118,0.689042499,-17.99390681,-24.2125064,10.0703405,-3.142882744,17.10188172,-1.620794931,619.1396953,261.4709805,28.53252688,18.48518945,33.91980287,19.44344598,54.00860215,23.00947261,3.040053763,13.94719662,22.91577061,10.46223118,45.53566308,17.28301331,22.61989247,6.82078213,8,1,4120,0.025672308
5450,4892,7,286828,623998,4629875,1451,976,976,1,0,0,0,1,0.25,32656,341.56,0.917473118,0.689042499,-17.99390681,-24.2125064,10.0703405,-3.142882744,17.10188172,-1.620794931,619.1396953,261.4709805,28.53252688,18.48518945,33.91980287,19.44344598,54.00860215,23.00947261,3.040053763,13.94719662,22.91577061,10.46223118,45.53566308,17.28301331,22.61989247,6.82078213,8,1,4120,0.025672308
5451,4901,7,287289,619498,4629905,21,769,21,1,0,0,0,1,10.15,32851,108.99,0.931003584,0.66984767,-18.33772401,-23.70375064,10.14050179,-3.214772145,17.14265233,-1.623502304,632.6249104,247.0479519,28.6437276,18.46000384,34.02293907,19.42363671,54.06281362,22.99801587,3.211111111,13.91623784,22.92383513,10.46760753,45.63073477,17.29352919,22.70689964,6.825921659,3,1,4105,0.662701547
5452,4904,7,287342,621088,4629905,571,466,466,0,0,1,0,1,0.35,32882,333.43,0.917473118,0.689042499,-18.17858423,-24.11620584,9.885663082,-3.046582181,17.10725807,-1.625883257,618.4140681,261.58069,28.68736559,18.47898106,34.08566308,19.44807988,54.18261649,23.01975166,3.194892473,13.9327445,22.99202509,10.50547235,45.68808244,17.33696877,22.69605735,6.831496416,3,1,4079,0.052805742
5453,4953,7,287978,621838,4629935,280,2,2,0,0,0,0,1,1.35,32913,45,0.912007169,0.683576549,-18.12580645,-23.88338454,9.769086022,-2.977739375,17.09641577,-1.631349206,613.7412186,262.8555812,28.72553763,18.49249232,34.12921147,19.4562148,54.25340502,23.03315412,3.189605735,13.94089862,23.0327957,10.52455837,45.72885305,17.35605479,22.69605735,6.831496416,2,0,4078,0.146446605
5454,4964,7,288049,623968,4629935,1387,962,962,1,0,0,0,1,0.6,32656,336.8,0.912007169,0.683576549,-17.87607527,-24.02624808,10.02150538,-3.123291091,17.10716846,-1.623393497,616.7678315,262.1142601,28.54596774,18.47981311,33.93879928,19.44046979,54.02759857,23.01771633,3.053584229,13.93875448,22.92401434,10.47298387,45.55197133,17.28541347,22.62795699,6.812429596,8,1,4118,0.04043235
5455,4984,7,288522,619828,4629965,298,692,298,1,0,0,0,1,0.25,32882,288.43,0.914784946,0.686354327,-18.0438172,-24.07721454,9.937096774,-3.090924219,17.13172043,-1.634434204,617.4493728,260.0234831,28.70645161,18.47369432,34.09103943,19.43972734,54.16353047,23.01697389,3.23297491,13.92716974,22.96729391,10.49196109,45.68790323,17.32603687,22.72060932,6.834075781,3,1,4065,0.341927129
5456,4988,7,288582,621628,4629965,326,190,190,1,0,1,0,1,0.63,32882,0,0.914784946,0.686354327,-18.11684588,-24.01905402,9.8640681,-3.032763697,17.10725807,-1.625883257,616.1291219,262.2338966,28.69005376,18.48464542,34.08288531,19.4453021,54.18530466,23.02243984,3.17311828,13.9327637,22.99193548,10.50538274,45.68252688,17.33141321,22.6905914,6.826030466,3,1,4079,0
5457,5004,7,288641,623398,4629965,1026,1013,1013,1,0,0,0,1,1.47,32717,323.74,0.912007169,0.683576549,-17.98736559,-23.96298003,9.910215054,-3.060023041,17.09910394,-1.631637225,611.9129032,263.3552867,28.6140681,18.49052739,34.00949821,19.45396185,54.11738351,23.02832181,3.097043011,13.94411162,22.97553763,10.50289299,45.62535842,17.32087814,22.64982079,6.817985151,3,1,4097,0.096829334
5458,5017,7,289120,619438,4629995,85,678,85,1,0,0,0,1,27.39,32186,105.22,0.901164875,0.645385305,-16.23584229,-23.65247696,11.32840502,-3.916186636,17.24605735,-1.634760625,630.1867384,227.4354903,28.09955197,18.38520225,33.41344086,19.34089862,53.2438172,22.87775858,2.947222222,13.8844022,22.47491039,10.26646825,45.04292115,17.03536866,22.56801075,6.76890041,7,1,4189,0.631262993
5459,5021,7,289124,619558,4629995,33,686,33,0,0,0,0,1,3.72,32882,129.8,0.914784946,0.675422427,-17.99498208,-23.77393753,9.9859319,-3.120980543,17.13987455,-1.637211982,627.488172,250.00681,28.68458781,18.47082693,34.07195341,19.43454941,54.13360215,23.01439452,3.230197133,13.91901562,22.9483871,10.49473886,45.66621864,17.32066052,22.71783154,6.825921659,3,0,4085,0.820054835
5460,5027,7,289172,620998,4629995,493,410,410,1,0,0,0,1,0.65,32882,284.03,0.92016129,0.686354327,-18.27544803,-24.02758577,9.872132617,-3.041295443,17.10725807,-1.625883257,619.5195341,261.2345174,28.68736559,18.47898106,34.08566308,19.44807988,54.18261649,23.01975166,3.194892473,13.9327445,22.99202509,10.50547235,45.68808244,17.33696877,22.69605735,6.831496416,3,1,4076,0.378785087
5461,5033,7,289194,621658,4629995,286,159,159,1,0,0,0,1,0.63,32882,0,0.914784946,0.686354327,-18.11684588,-24.01905402,9.8640681,-3.032763697,17.10725807,-1.625883257,616.1291219,262.2338966,28.69005376,18.48464542,34.08288531,19.4453021,54.18530466,23.02243984,3.17311828,13.9327637,22.99193548,10.50538274,45.68252688,17.33141321,22.6905914,6.826030466,3,1,4079,0
5462,5034,7,289195,621688,4629995,274,129,129,1,0,0,0,1,0.63,32882,0,0.914784946,0.686354327,-18.11684588,-24.01905402,9.8640681,-3.032763697,17.10725807,-1.625883257,616.1291219,262.2338966,28.69005376,18.48464542,34.08288531,19.4453021,54.18530466,23.02243984,3.17311828,13.9327637,22.99193548,10.50538274,45.68252688,17.33141321,22.6905914,6.826030466,3,1,4080,0
5463,5039,7,289213,622228,4629995,234,328,234,1,0,0,0,1,1.72,32913,326.3,0.912007169,0.683576549,-18.14749104,-23.87234383,9.747401434,-2.966698669,17.10188172,-1.625883257,610.0078853,263.7447005,28.70654122,18.4952893,34.11021505,19.46456733,54.22894265,23.04141705,3.175985663,13.9436956,23.02455197,10.5218702,45.72060932,17.35336662,22.69605735,6.831496416,2,1,4074,0.084022966
5464,5042,7,289216,622318,4629995,267,417,267,0,0,1,0,1,3.02,32747,293.19,0.912007169,0.683576549,-17.93324373,-23.99072581,9.964336918,-3.087768817,17.10734767,-1.618017153,611.2509857,263.0775794,28.62491039,18.4766001,34.02043011,19.44292115,54.11469534,23.01728111,3.127060932,13.93842806,22.97016129,10.48658474,45.62822581,17.30983743,22.65806452,6.823252688,3,1,4079,0.303109298
5465,5046,7,289243,623128,4629995,796,1079,796,1,0,0,0,1,0.9,32808,322.12,0.912007169,0.683576549,-18.07150538,-23.91084229,9.826075269,-3.007885305,17.09632617,-1.620686124,615.5287634,262.4003456,28.65206093,18.4874424,34.05582437,19.45663082,54.17724014,23.03079237,3.126971326,13.94669099,23.00017921,10.50287378,45.66084229,17.33170123,22.66066308,6.828827445,3,1,4084,0.105350798
5466,5059,7,289730,619408,4630025,119,649,119,1,0,0,0,1,18.79,32565,116.14,0.944713262,0.672625448,-18.3312724,-24.02911546,10.56630824,-3.459491807,17.18342294,-1.631765233,654.1250896,234.6842806,28.42607527,18.43063876,33.78620072,19.39149386,53.74166667,22.95257937,3.102329749,13.90025602,22.74713262,10.39416923,45.39946237,17.19286994,22.65232975,6.798700717,7,1,4256,0.720282987
5467,5063,7,289734,619528,4630025,5,652,5,1,0,0,0,1,7.15,32730,125.09,0.936469534,0.67531362,-18.50439068,-23.86206477,10.14050179,-3.206419611,17.14543011,-1.625992063,639.9499104,247.559127,28.61379928,18.45742448,33.98763441,19.42643369,54.02482079,23.00110087,3.189426523,13.91634665,22.89659498,10.45907578,45.58718638,17.28510625,22.6905914,6.826030466,3,1,4096,0.787431209
5468,5064,7,289735,619558,4630025,23,657,23,0,0,0,0,1,2.29,32851,123.69,0.917473118,0.678110599,-18.02401434,-23.88472862,10.04023298,-3.1484383,17.1344086,-1.631746032,623.6879032,255.118542,28.65743728,18.46833717,34.03933692,19.43465822,54.08736559,23.0062596,3.216577061,13.92170379,22.9375448,10.4813172,45.64444444,17.30723886,22.70689964,6.825921659,3,0,4088,0.777349593
5469,5085,7,289825,622258,4630025,217,352,217,1,0,0,0,1,3.46,32851,301.86,0.912007169,0.683576549,-18.06612903,-23.91650666,9.831451613,-3.013549667,17.10456989,-1.620794931,606.2568996,264.1930684,28.67123656,18.48762161,34.0639785,19.45374424,54.1718638,23.03079237,3.151523298,13.93851767,22.99193548,10.50298259,45.66899642,17.33179084,22.67706093,6.828808244,3,1,4073,0.236077282
5470,5089,7,289852,623068,4630025,730,1124,730,1,0,0,0,1,0.85,32839,338.19,0.912007169,0.683576549,-18.09578853,-23.89164747,9.801792115,-2.988690476,17.09103943,-1.625972862,614.9555556,262.572043,28.66845878,18.50384025,34.07491039,19.4703405,54.19363799,23.04719022,3.135215054,13.94955837,23.01908602,10.51640425,45.68530466,17.35078725,22.66621864,6.834383001,3,1,4080,0.03578952
5471,5096,7,290050,629008,4630025,868,682,682,1,0,0,0,1,1.15,32717,74.05,0.917473118,0.689042499,-18.59560932,-23.85140809,9.465949821,-2.779096262,17.03933692,-1.612333589,618.5036738,261.5905082,28.61155914,18.52622888,34.02607527,19.49244112,54.22903226,23.06369688,2.977777778,13.98022914,23.06810036,10.53549027,45.65815412,17.35915899,22.59005376,6.823668715,3,1,4111,0.362600794
5472,5104,7,290344,619498,4630055,43,620,43,1,0,0,0,1,7.15,32730,125.09,0.936469534,0.67531362,-18.50439068,-23.86206477,10.14050179,-3.206419611,17.14543011,-1.625992063,639.9499104,247.559127,28.61379928,18.45742448,33.98763441,19.42643369,54.02482079,23.00110087,3.189426523,13.91634665,22.89659498,10.45907578,45.58718638,17.28510625,22.6905914,6.826030466,3,1,4118,0.787431209
5473,5109,7,290353,619768,4630055,209,694,209,1,0,0,0,1,0.31,32882,0,0.914784946,0.686354327,-18.0438172,-24.07721454,9.937096774,-3.090924219,17.1344086,-1.637122376,615.5873656,260.5023554,28.70376344,18.47369432,34.0937276,19.43703917,54.15815412,23.01966206,3.235663082,13.92448157,22.96460574,10.49464926,45.68790323,17.32603687,22.72329749,6.831387609,3,1,4068,0
5474,5126,7,290417,621688,4630055,218,144,144,1,0,0,0,1,1.59,32882,36.86,0.912007169,0.683576549,-18.10681004,-23.90008961,9.790770609,-2.997132616,17.10456989,-1.623195084,611.3396057,263.4855287,28.71191756,18.48722478,34.11290323,19.45919099,54.2234767,23.0359511,3.186827957,13.94109703,23.0218638,10.51918203,45.71792115,17.35067844,22.69605735,6.831496416,3,1,4077,0.099948179
5475,5144,7,290661,629008,4630055,858,680,680,1,0,0,0,1,1.15,32717,74.05,0.917473118,0.689042499,-18.59560932,-23.85140809,9.465949821,-2.779096262,17.03933692,-1.612333589,618.5036738,261.5905082,28.61155914,18.52622888,34.02607527,19.49244112,54.22903226,23.06369688,2.977777778,13.98022914,23.06810036,10.53549027,45.65815412,17.35915899,22.59005376,6.823668715,3,1,4103,0.362600794
5476,5145,7,290682,629638,4630055,272,1287,272,0,0,0,0,1,2.45,32595,299.05,0.912007169,0.683576549,-18.16012545,-23.84468766,9.737455197,-2.941730671,17.06388889,-1.609754224,611.5643369,263.2058692,28.48637993,18.50746928,33.88996416,19.4735023,54.04399642,23.03691116,2.915232975,13.98062596,22.9672043,10.48660394,45.52732975,17.30202893,22.56012545,6.815424987,3,0,4121,0.257213696
5477,5149,7,290951,619378,4630085,167,592,167,1,0,0,0,1,18.79,32565,116.14,0.944713262,0.672625448,-18.3312724,-24.02911546,10.56630824,-3.459491807,17.18342294,-1.631765233,654.1250896,234.6842806,28.42607527,18.43063876,33.78620072,19.39149386,53.74166667,22.95257937,3.102329749,13.90025602,22.74713262,10.39416923,45.39946237,17.19286994,22.65232975,6.798700717,7,1,4331,0.720282987
5478,5157,7,290961,619678,4630085,115,630,115,1,0,0,0,1,0.96,32882,99.46,0.917473118,0.683666155,-18.11630824,-23.99647977,9.947939068,-3.093522785,17.1344086,-1.637122376,617.5550179,258.9733743,28.70376344,18.47071813,34.0937276,19.43703917,54.15815412,23.01966206,3.235663082,13.92150538,22.96460574,10.49464926,45.68790323,17.32603687,22.72329749,6.831387609,3,1,4079,0.58217949
5479,5158,7,290962,619708,4630085,143,641,143,1,0,0,0,1,0.96,32882,99.46,0.917473118,0.683666155,-18.11630824,-23.99647977,9.947939068,-3.093522785,17.1344086,-1.637122376,617.5550179,258.9733743,28.70376344,18.47071813,34.0937276,19.43703917,54.15815412,23.01966206,3.235663082,13.92150538,22.96460574,10.49464926,45.68790323,17.32603687,22.72329749,6.831387609,3,1,4075,0.58217949
5480,5167,7,291021,621478,4630085,302,353,302,1,0,0,0,1,0.9,32913,45,0.914784946,0.686354327,-18.24982079,-23.94492448,9.728405018,-2.955945981,17.09632617,-1.631438812,616.1289427,262.2422107,28.73915771,18.48711598,34.14283154,19.45639401,54.25887097,23.03862007,3.208602151,13.93552227,23.03835125,10.52473758,45.73987455,17.36169995,22.7015233,6.836962366,3,1,4079,0.146446605
5481,5172,7,291026,621628,4630085,219,211,211,1,0,0,0,1,1.59,32882,36.86,0.912007169,0.683576549,-18.10681004,-23.90008961,9.790770609,-2.997132616,17.10456989,-1.623195084,611.3396057,263.4855287,28.71191756,18.48722478,34.11290323,19.45919099,54.2234767,23.0359511,3.186827957,13.94109703,23.0218638,10.51918203,45.71792115,17.35067844,22.69605735,6.831496416,3,1,4075,0.099948179
5482,5180,7,291049,622318,4630085,189,397,189,0,0,1,0,1,3.46,32851,301.86,0.912007169,0.683576549,-18.06612903,-23.91650666,9.831451613,-3.013549667,17.10456989,-1.620794931,606.2568996,264.1930684,28.67123656,18.48762161,34.0639785,19.45374424,54.1718638,23.03079237,3.151523298,13.93851767,22.99193548,10.50298259,45.66899642,17.33179084,22.67706093,6.828808244,3,1,4076,0.236077282
5483,5190,7,291118,624388,4630085,1327,823,823,1,0,0,0,1,0.15,32656,0,0.917473118,0.689042499,-18.04274194,-24.19291475,10.02150538,-3.123291091,17.10188172,-1.620794931,619.7292115,261.3126152,28.53252688,18.48518945,33.91980287,19.44344598,54.01129032,23.01216078,3.037365591,13.94988479,22.91577061,10.46223118,45.53566308,17.28301331,22.61989247,6.82078213,8,1,4120,0
5484,5192,7,291262,628708,4630085,1134,379,379,1,0,0,0,1,2.14,32747,51,0.912007169,0.683576549,-18.47231183,-23.66266001,9.422580645,-2.757014849,17.03942652,-1.615220174,610.6519713,263.6026946,28.63602151,18.53158602,34.06415771,19.49779826,54.25905018,23.07443036,3.007616488,13.98289811,23.07885305,10.54384281,45.68530466,17.37555684,22.60645161,6.83171403,3,1,4095,0.185339799
5485,5202,7,291272,629008,4630085,848,679,679,1,0,0,0,1,1.15,32717,74.05,0.917473118,0.689042499,-18.59560932,-23.85140809,9.465949821,-2.779096262,17.03933692,-1.612333589,618.5036738,261.5905082,28.61155914,18.52622888,34.02607527,19.49244112,54.22903226,23.06369688,2.977777778,13.98022914,23.06810036,10.53549027,45.65815412,17.35915899,22.59005376,6.823668715,3,1,4096,0.362600794
5486,5233,7,291641,621748,4630115,140,136,136,1,0,0,0,1,1.91,32942,41.63,0.912007169,0.683576549,-18.26675627,-23.7952573,9.628136201,-2.889612135,17.08557348,-1.626062468,610.1086918,263.7772593,28.78539427,18.49793907,34.18637993,19.46692908,54.33503584,23.04664619,3.222222222,13.943766,23.07634409,10.53824885,45.78602151,17.38336534,22.70967742,6.845116488,3,1,4069,0.126274817
5487,5236,7,291644,621838,4630115,108,77,77,1,0,0,0,1,1.42,33034,26.56,0.912007169,0.683576549,-18.35636201,-23.74302995,9.538530466,-2.837384793,17.07732975,-1.626062468,611.3612903,263.4937724,28.80985663,18.50598438,34.22446237,19.47766257,54.37858423,23.06284562,3.233064516,13.94625576,23.11164875,10.55993344,45.82679212,17.40216334,22.71514337,6.842229903,2,1,4065,0.052766691
